,movie_name,id,short_comment,score,comment_time,votes,Fake,Marker1,Marker2,Marker3,Marker4,Marker5
30,一周的朋友,大平头猪,颜值真的没话说赵今麦真的真的好漂亮 妹妹哭的很真情实感（一星）林一真的真的好帅 哥哥演技也好好（一星）而且而且我终于get到了沈月的颜！！！剧情狗血 当中还夹杂着一丝老套许洁要是还活着的话这不妥妥的三jio恋绿萍和紫菱嘛可是我竟然哭了！我竟然哭了？一定是田馥甄唱的太棒了！！我永远爱这个女人！！！（一星）（还有一星是因为我的朋友们）,4,2022-06-19 00:52:56,12,0,0,0,0,0,0
31,一周的朋友,奇怪的局外人,林湘之你别哭了，你一哭我就想哭呜呜呜呜,5,2022-06-18 19:20:12,37,0,0,0,0,0,0
32,一周的朋友,懒猪贤,不是所有伤痛都可以被抚平，但我们可以一起面对,4,2022-08-09 17:08:12,0,0,0,0,0,0,0
33,一周的朋友,FossilOrange,有腾讯会员看一下，好青春哇,5,2022-08-23 23:19:28,1,1,1,1,1,1,1
34,一周的朋友,欧普我米,原本以为是毫无创意的短期失忆类电影加校园青春片，结果中途反转，反倒令人惊艳了一些，并且为反转前期也留下来一些伏笔，还算呼应。为麦麦和林一再加半颗星，两个人的表现都还不错。,4,2022-10-02 22:41:31,0,0,0,0,0,0,0
35,一周的朋友,南方骊歌,像日漫改编的,5,2022-06-18 23:18:10,5,1,1,1,1,1,0
36,一周的朋友,小茶Sketchbook,不管別人怎麼看，我自己挺喜歡的。,5,2022-06-21 01:42:31,4,0,0,0,0,0,0
37,一周的朋友,邱小灸,喜欢沈月林一赵今麦，校园剧很漂亮很青春，前面好看，后面的反转反而不够动人,4,2022-09-10 18:55:50,0,0,0,0,0,0,0
38,一周的朋友,DYS,我觉得蛮好看的，喜欢这样的青春片,4,2022-06-18 16:38:30,12,0,0,0,0,0,0
39,一周的朋友,冰糖芋泥啵啵鸭,小赵演技太好啦 都跟着哭了 没想到把原动画改得这么好 看似离奇不接地气的“一周病”原来是一个不刺激朋友的谎言 把动画设定拉下凡间的同时又让剧情更加丰富 剪辑也不错 先把一周的朋友主题带出后来戳穿才回忆之前的来源 两滴眼泪在一只眼睛里同时流出名场面在电影里放了两次简直笑死 不过男女主哭戏都很强 红红的眼睛 看到男二反复发红的耳朵我不禁觉得这是不是冬天拍的夏天戏 btw男二眼距有点。。 然后沈月拍校园戏还是好贴脸 不会老的嘛？ 完全看不出和赵今麦年龄差,5,2022-06-24 19:34:42,3,0,0,0,0,0,0
40,一周的朋友,kiki,感觉还行啊，立意不错，怎么评分这么低。林一好帅，虽然我get不到赵今麦的颜，但林一是真的帅啊。,4,2022-08-10 15:49:13,0,0,0,0,0,0,0
41,一周的朋友,豆先生,电影低开高走，只看前半就离场的只能说可惜票价了...,4,2022-06-18 13:05:12,22,1,1,1,0,1,1
42,一周的朋友,三水刃点木,马一下麦麦的新片,4,2022-06-24 02:40:32,1,1,1,0,1,1,1
43,一周的朋友,端木,有大屏幕的麦麦看！还要求啥呢！,4,2022-06-18 14:31:03,22,1,1,1,1,1,1
44,一周的朋友,breeze,青春的日子大概就是毫无逻辑可言,4,2022-08-14 15:20:24,0,0,0,0,0,0,0
45,一周的朋友,不来纽约就拉倒,原来根本不是Brad Pitt说自己有的prosopagnosia面容失忆症。现在的年轻人也是，都高考复读了，还谈恋爱！,4,2022-07-09 04:44:38,0,0,0,0,0,0,0
46,一周的朋友,要芋泥要波波,比看db评论之前的感觉要好，三分给电影，一分给我田哥哥的bgm,4,2022-06-21 00:59:24,6,1,1,1,1,1,1
47,一周的朋友,Air,愿我们都能收货纯粹的友谊和美好的爱情,4,2022-06-18 23:00:08,5,0,0,0,0,0,0
48,一周的朋友,刺客,不知道为什么感觉赵今麦特别适合这个妆容，沈月演的也很自然。,4,2022-08-20 02:22:54,0,1,0,1,1,1,1
49,一周的朋友,绛唯,故事有感动和反转，主角都很好看，合格！,4,2022-08-08 23:49:29,0,0,0,0,0,0,0
50,一周的朋友,我还是个少年,评分这么低本来没啥欲望看的 但是为了看麦麦还是看了下来 可能是期待值太低了 所以意外的惊喜 整个故事捋下来几乎没有纰漏 ,5,2022-09-11 00:20:06,2,0,0,0,0,0,0
51,一周的朋友,😩,林一，赵妹妹，多演点偶像剧吧，真养眼,5,2022-06-18 19:13:31,19,1,1,1,1,1,1
52,一周的朋友,Dove.,第一次自己一个人去电影院看电影 没有好朋友也没有一周的朋友 也没有男朋友,4,2022-06-18 21:01:38,8,1,1,1,1,0,1
53,一周的朋友,夏恩的黑白片,很好看，很感动，很真实，不做作，没看懂的人还挺幸运的,4,2022-10-15 19:47:15,0,0,0,0,0,0,0
54,一周的朋友,过去皆序章,怎么了怎么了我就是粉麦麦怎么了？我就是要给麦麦的电影打五星怎么了？,5,2022-07-05 22:01:07,2,1,1,1,1,1,1
55,一周的朋友,静寂欢喜,就知道，即便徐洁没出事，又树喜欢的人也是湘之。,4,2022-06-18 19:45:47,7,0,0,0,0,0,0
56,一周的朋友,升,一部不错的电影，剧情刚开始一般般，后边有些意想不到，赵今麦颜值演技稳定输出，林一不仅帅气表现也让人惊喜，沈月感染力强可爱,5,2022-06-18 15:43:34,24,0,0,0,0,0,0
57,一周的朋友,咻 不知藕落间,"多久没进电影院了呀～ヾﾉ≧∀≦)o
嗯～青春片，男主好帅～☺️☺️
剧情骗了我不少泪水～🥹🥹",4,2022-06-19 22:51:57,3,0,0,0,0,0,0
58,一周的朋友,灯火下的蓝色,演员们的演技很在线，林一又帅到我了，扣一分在于剧情套路不是那么新颖，整个片子还是不尴尬，值得一看的,4,2022-06-27 18:56:58,0,0,0,0,0,1,0
59,一周的朋友,Carrie Cui,前半部分真的很喜欢 很好玩很青春 在最开始当朋友的部分很喜欢 其实在开始的时候我就在想只能记住一周的朋友好扯 不会真正失忆的是男主吧 在女主迅速接受三个好朋友之后我就意识到一定是这样 但是后面剧情就开始偏离青春片 一定要以一个朋友的去世来解释男主失忆的意外和女主的行为吗😭 后半部分朋友圈就开始玩手机 但整部剧的颜值真的很在线,4,2022-06-18 19:48:55,7,0,0,0,0,0,0
60,一周的朋友,星战粉,很不错的电影!,4,2022-11-14 14:50:04,0,1,1,1,1,1,1
61,一周的朋友,王会龙,有些回忆是美好的,4,2022-06-29 16:24:54,1,0,0,0,0,0,0
62,一周的朋友,夏奈KK,帅哥美女养眼呀～剧情也还可以呀，把故事讲好了，还稍微代入了下,4,2022-08-23 12:30:33,0,0,0,0,0,0,0
63,一周的朋友,Bounprem,一个人去看的电影，等了蛮久的！剧情我自己是觉得很不错的，可能累点低吧！反正我哭了，因为最好朋友的死，女主愧疚了那么长时间，还被同学欺凌，我是真的跟心疼。男主起码失忆了，过了一段无忧无虑的日子，但是女主可是重头到尾一个人承担着痛苦生活的！这个影片真的很值得一看，不要带偏见，也不要太高期待的去看。每个人有每个人不同的感受，反正我自己看下来觉得挺值得，很喜欢赵今麦跟林一，希望能二搭！,5,2022-06-18 15:55:11,24,0,0,0,1,0,0
64,一周的朋友,芯烬灯枯,虽然跟日漫原作没啥关系，但是现在的观众都这么严格了吗？好不容易上映一部能看的国产，虽然剧情狗血，全程下来还是没有烂到尬穿脚趾坐立难安份一星两星啊，而且麦麦颜真的，男主有时候也还有点小帅，男二女二也挺不错，女二还挺出彩的，并且剧情的反转比前半段来得还有点小惊喜。友谊的段落还是有一些青春感在里边的,4,2022-06-18 18:10:15,9,0,0,0,0,0,0
65,一周的朋友,Seal,还不错的,4,2022-07-04 09:02:49,0,1,1,1,1,1,0
66,一周的朋友,二十四桥明月夜,蛮好看的,5,2022-07-06 11:36:33,0,1,1,1,1,1,0
67,一周的朋友,亲爱的,看着看着感觉自己又年轻了 座位旁边都是一堆初高中生 就我俩是上班的 高的他们也以为我们俩是学生。      青春偶像泡沫幻想剧 嗯 看了让人年轻 看着玩儿看着乐 生活里需要这样的剧当调味剂,5,2022-06-25 22:25:13,0,0,0,0,0,0,0
68,一周的朋友,诡臆,剧情挺有新意，演员演技颜值甚至加分,4,2022-06-23 19:33:59,0,0,0,0,0,0,0
69,一周的朋友,紫隼,赵今麦好漂亮。剧情上算一个合格青春片。,5,2022-06-24 17:47:25,3,1,1,1,1,1,1
70,一周的朋友,小哆啦有心事,还不错啦，友谊万岁！,4,2022-06-18 23:21:03,5,0,0,0,0,0,0
71,一周的朋友,Minaaaaa,在b站看了吐槽之后反而因为氛围更想去看了。结果看完之后就是：嗯，除了剧情都很好看的电影。。。岂有此理！导演很会拍，日系滤镜，氛围超级美，很适合做壁纸！节奏不错，镜头调动相当好。天文教室那段虽然脱离实际（包括沈月和林一的打闹），但挺活泼的。插蜡烛在面包上也有点意思。前半段校园生活真的可。林一比《昔有琉璃瓦》里好看很多，演技也生动不少，台词还欠缺。沈月好漂亮！是最好的。男二长得有点奇怪。范诗然比《重生之门》里演技好，和赵今麦小女生的日常那段超真实生动，这个是青春片里最写实的。赵今麦反而没有《开端》里好，可惜了。后面剧情就很奇怪，安妮宝贝和郭敬明结合体（无堕胎），溺水的女孩真是大冤种，男主真是大渣男，女主真是无辜。校园霸凌也很莫名，那几个女生也不是女主闺蜜朋友啊，难道喜欢男主？配乐倒是非常好听！,4,2022-07-10 23:45:37,0,0,0,0,0,0,0
72,一周的朋友,伊莉丝,剧情确实有点勉强，但是好在狗血并没有乱洒。演员们都很棒！,4,2022-08-07 19:51:47,0,0,0,0,0,0,0
73,一周的朋友,赫敏爱妻,我不相信只有我一个人把这部当天才基本法代餐看😳为什么不是赵今麦和林一演天才基本法👊,5,2022-06-25 18:21:18,5,1,1,1,1,1,0
74,一周的朋友,Manipleman2,校园电影在我心里永远能占据一席之地吧,4,2022-06-19 04:37:51,9,0,0,0,0,0,0
75,一周的朋友,追剧的贝贝👑🐳,之前看了赵今麦演的《开端》觉得不错。印象深刻。所以就买票来看一下她的新电影。对比前面评论的4块5，我花了36块哈哈。影院里基本都是小姑娘。大概就是这类型电影的主要受众群体了。这种小成本电影也是生活中的调剂品。里面很多片段。也会让人仿佛回到学生时期。尤其是男主第二天看到女主激动的快要晕倒那里。哈哈。影视作品总是需要一些拐点或者说是爆点。不然平铺直叙的流水账是没有重点的。这并不代表就是疼痛文学。对这种题材不感兴趣的也不必强求。当然从颜值来讲。女的美男的帅。没得说。,4,2022-06-19 00:26:30,8,0,0,0,0,0,0
76,一周的朋友,清白,送给滤镜和帅气,4,2022-08-13 21:46:16,0,1,1,1,1,1,1
77,一周的朋友,西方经济_,太完美了,5,2022-06-21 20:51:20,0,1,1,1,1,1,1
78,一周的朋友,筱蓦入星河,今天刚看过，真的特别喜欢，好好看的一部电影，真心推荐！,5,2022-06-18 17:51:25,16,1,1,1,0,1,1
79,一周的朋友,江城子,感动➕一些欢乐 想念高中岁月了,4,2022-06-18 23:13:32,5,0,0,0,0,0,0
80,一周的朋友,爱看电影,只有我代入了，结局有点感人,5,2022-06-18 18:18:36,15,0,0,0,0,0,0
81,一周的朋友,我是吃吃子,哈哈，我就爱看这个电影。我是看不懂好多剧评和讨论了，这不明明是许洁要去划船也是她先站起来，怎么许洁的死就变成女主的错了呢？还要阴谋论女主。不过两个人要能在一起，也确实觉得有点奇怪,5,2022-11-10 13:04:47,0,0,0,0,0,0,0
82,一周的朋友,可乐味的嗝,林一好帅，全方位的帅！沈月和赵今麦都好好看呜呜呜！果然我对烂片情有独钟！,4,2022-06-28 19:29:56,0,1,1,1,1,0,1
83,一周的朋友,橘子汽水,林一是真的帅︕,4,2022-06-21 15:29:52,0,1,1,1,1,1,1
84,一周的朋友,momo,我就喜欢😇😇,4,2022-06-21 10:54:56,0,1,1,1,1,1,1
85,一周的朋友,蔡徐坤亖我了,莫名其妙磕到了沈月和林一,4,2022-10-17 21:59:23,0,1,1,1,1,0,1
86,一周的朋友,黄子韬光韫玉,剧情逻辑令人无语 颜值氛围不错,5,2022-06-27 17:16:30,3,0,0,0,0,1,0
87,一周的朋友,要大大的快乐,还行吧 比预期的要好徐又树在许洁家里哭泣那段感觉演技还不错 就是情节有点……有反转 但是都被料到了的程度😢无功无过吧 （虽然很喜欢沈月 但还是想说：宝宝你的表演课都上到哪里去了😭😭）,4,2022-08-20 23:50:56,0,0,0,0,0,0,0
88,一周的朋友,阿元MY,3.5🌟，剧情虽然老套了点，但整体还可,4,2022-08-14 14:09:54,0,0,0,0,0,0,0
89,一周的朋友,落丞,很好看，演技很好，很好看啊😭😭😭😭,5,2022-06-18 15:29:09,23,1,0,1,1,1,1
90,一周的朋友,づ Yoon A  凉薄,真的好看 绝了,5,2022-06-18 15:49:30,21,1,1,1,1,0,1
91,一周的朋友,momo,这部电影个人感觉在这两年的青春校园片里算合格的了 没有背叛打胎割腕扇巴掌阴间滤镜 并且男女主男女二的颜值是真的好能打 林一怎么能这么帅啊啊啊啊啊啊啊啊白衬衫真的一整个被帅晕的程度！！！！不过这种对别人一见钟情的大帅哥也只会出现在影视里了🫠🫠🫠,4,2022-06-20 00:40:59,5,0,0,0,0,0,0
92,一周的朋友,Knightley,同期档的选择实在太少，又不想看别的，看了有些评价说不好看抱着大不了看烂片的准备来看的，结果竟然看进去了，那些打一星的估计是没看完的要么就是故意打恶评的，前面的部分确实有点平有些梗也有点过时，但恰巧我就是那个年代的老阿姨更代入了哈哈，甚至想起了高中时暗恋的一些嗯，中间开始精彩起来了，连带着前面部分都开始变得不平了，戴耳机的那个插曲到底叫什么怪好听的，观众好少，估计都被恶评给吓走了，大家有空还是支持下不同类型的片子吧，总不能影院就好莱坞怪兽和唯一的选择2种吧，我谨代表豆瓣网友的一员支持这样的片子，对的起我的票价,4,2022-06-19 19:02:12,3,0,0,0,0,0,0
93,一周的朋友,JP癸酉,曲折悲伤的故事和单纯的校园生活纠结在一起，让情节和感情线都更有层次，主演们的颜值和演技在线，很符合青春片审美。,4,2022-06-21 13:41:35,0,0,0,0,0,0,0
94,一周的朋友,立东,赵今麦林一一周的朋友狗血，麦加一星,4,2022-06-18 21:11:23,2,1,1,1,1,1,1
95,一周的朋友,第二次飞跃,沈月和赵今麦好漂亮啊，剧情也挺不错的,5,2022-06-18 16:02:43,18,1,1,1,1,1,1
96,一周的朋友,亚里士缺德,因为是翻拍嘛，当时还担心这部电影魔改太严重，而造成雷片、烂片的后果。然而事实证明我的担心是完全没必要的——万万没想到，它拍出了让我喜出望外的内容！尤其是你如果是一个在“共情”方面有追求的人，那么电影院为它买单绝对不会错！你会看仿佛看到自己的青春在这部电影中再现。,5,2022-06-20 03:41:47,8,0,0,0,0,0,0
97,一周的朋友,弗里西亚,一整个看下来并没有觉得像说的那样非常难看，整体我觉得是还好的。虽然剧情会有点尴尬狗血跳转的比较快，台词也有点点莫名其妙，但是这个电影营造的氛围、少年们的纯真浪漫、主角配角的颜值演技共情能力、滤镜以及合适的bgm在我这里疯狂上分～尤其不得不说麦麦和林一真的是一开虐眼眶那个红的，太入戏了，真的很心疼湘之，明明自己也是经历了一翻生死“搏斗”的，为什么最后承担最多的最痛苦的非议最多的还是她，她其实又有什么错的，真的太心疼了呜呜呜，大多时候她都是悲伤的感觉有点忧郁的，可是她没有复读前也是那么明媚开朗啊，还好还好一切的一切还有徐又树，又会显得对湘之公平很多…整体正确的剧情评判打个三星，多加一星给演员角色还有这份青春的纯真,4,2022-09-11 17:49:29,0,0,0,0,0,0,0
98,一周的朋友,今天是好的嘛,其实剧情挺。。。但我雀实真实情感了。好想磕林一和沈月,5,2022-10-09 19:39:14,0,1,1,1,1,1,1
99,一周的朋友,FreshWoody,冲着林一的麦麦的脸给好评,4,2022-06-18 22:25:19,2,1,1,1,1,1,1
100,一周的朋友,夏末微凉Goaui,麦麦,5,2022-06-21 17:37:17,1,1,1,1,1,1,1
101,一周的朋友,liuyueweiming,还行，周末消遣看看不错,4,2022-06-20 13:22:26,3,0,0,0,0,0,0
102,一周的朋友,火火,选角好棒！林一好帅，剧情好新奇，就是中间有一段略虐,4,2022-06-18 23:46:42,0,0,0,0,0,0,0
103,一周的朋友,内田有纪,男帅女美，男女主感染力很强,5,2022-06-20 07:24:48,2,1,1,1,1,0,1
104,一周的朋友,瑾年,那网上吐槽的那么差啦，比同期同类强，反转是我没想到的，可以一看，主要是赵今麦太太太漂亮了，看到她的脸我都移不开眼了，林一也很帅,4,2022-06-24 00:06:04,3,1,1,1,1,1,1
105,一周的朋友,港风美人洪金宝,林一演技真的有进步！,5,2022-06-27 14:22:18,0,1,0,1,1,1,1
106,一周的朋友,珷uuuu,终于要上映啦，来助力开分^^有幸看了点映场，原本只是冲着高颜值主演去的，但越看越觉得有意思。赵今麦真的有把暗藏心事的状态呈现出来，因为一开始我还觉得女主表情很奇怪，而当剧情开始转折，我才一下明白了前面的铺垫，也因此可以说整体观影体验很流畅，发展到什么剧情就能被勾起对应情绪，让我印象很深。而且电影讨论的话题也是能让人代入的青春经历，是能让人产生共情与思考的，类似的影视让我想到听见涛声还有那个男人的记忆法，而这部电影更精悍也更本地化。看有些低分其实是针对翻拍，我不了解原著，但这个电影还是真的可以一看。p.s.赵今麦在电影里的每套衣服都好好看,4,2022-06-21 23:39:57,1,0,0,0,0,0,0
107,一周的朋友,排骨开天地,两颗星给麦麦，两颗星给原作。,4,2022-09-06 22:49:19,1,1,1,0,1,1,1
108,一周的朋友,每天只做一件事,我可能真的喜欢这种俗套又狗血的感动🥲刚毕业，看校园类型的电影真是满满的触动，临近高考的那段时光永远弥足珍贵，很感谢在备考路上所有老师和同学们给予我的关心，祝我们越来越好，前程似锦！/当然，我是真的觉得林一很帅！小赵也很青春！太纯了俩人！！🤧🤧🤧,5,2022-06-18 18:37:57,13,0,0,0,0,0,0
109,一周的朋友,不知,剧情虽然很多bug，但这些年里算不错的了，赵今麦演技真好，也太好看了！！！,5,2022-08-10 17:48:11,0,1,1,0,1,1,1
110,一周的朋友,风骨,我承认我是为了看脸来的,5,2022-06-29 00:38:40,1,1,1,1,1,0,1
111,一周的朋友,浓浓,因为麦宝特意买了首映的票晚上去看的 一边看一边和朋友讨论剧情 真的很不错 我们一致认为比上次看的暗恋橘生淮南好看一万倍！！！,4,2022-06-18 23:20:18,4,1,1,1,1,1,1
112,一周的朋友,纾丶,给林一多加一星 同样的造型没有一点顾未易的影子 演技很好！,4,2022-07-16 18:34:40,0,1,0,0,1,1,1
113,一周的朋友,53,就还行吧,4,2022-06-18 12:49:41,6,1,1,1,1,0,1
114,一周的朋友,程愈,我不懂打低分人的想法，这种剧本来就是 傻白甜的故事。纯粹简单。我觉得还行,5,2022-10-15 21:44:07,0,1,0,1,1,0,1
115,一周的朋友,至死方休,对不起，脸太养眼了,4,2022-06-20 12:57:12,3,1,1,1,1,1,1
116,一周的朋友,朝歌牧野,明明很好看啊为什么评分这么低？看过日漫原版，国产改编的还可以啊，而且颜值好高！林一好帅！赵今麦好好看，沈月在这里竟然也很漂亮表情没有崩，演技都不错，多给一颗星！,5,2022-10-02 05:27:40,1,1,1,1,1,1,0
117,一周的朋友,油爆枇杷拌着面,追星三年，已经不是看校园片的年纪了，还是会买首映日的第一场票去支持。评价就是演员过关，编剧挨骂。追了三年的小林，希望你越来越好。,4,2022-06-18 12:15:28,1,1,1,1,1,1,1
118,一周的朋友,mian,2012年的世界末日，2013年的高考，十年啊。失忆..感觉剧情还可以,4,2022-08-07 21:18:39,0,0,0,0,0,0,0
119,一周的朋友,仰望星空,演员都挺不错的，就是剧情没有新鲜感，感觉整个电影都是平的。,4,2022-07-10 15:31:52,0,0,0,0,0,0,0
120,一周的朋友,猪猪和牛牛,颜值可以林湘之被校园暴力之后遇到了宋晓楠这些朋友还挺感动的,4,2022-09-22 21:13:14,0,0,0,0,0,0,0
121,一周的朋友,呆毛病原体,真的挺好看的，虽然说结局的反转有点仓促，感觉还没结束但是已经结束，以短暂性失忆为主线引出了一层又一层事件，友情的真挚也逐一展现，也不像传统的青春爱情片，全片以友情切入辅助以爱情，这点恰到好处。林一和赵今麦的哭戏真的很有感染力，去看的时候现场观众包括我在内也确实为之动情，还是挺值得观看的一部电影。,5,2022-06-18 20:20:54,5,0,0,0,0,0,0
