,movie_name,id,short_comment,score,comment_time,votes,Fake,Marker1,Marker2,Marker3,Marker4,Marker5
14,心灵奇旅,momo,22的寻死之旅，我们都只是流水线生产出来的吗？没人对此有意见吗？嗯3个a性格，5个去b性格吧～不仅没意见还觉得很治愈？既然出厂值都设定好了，那还有什么奋斗的必要？？就为了一个披萨？一阵微风？对不起喔我无法理解哦我生活不够美好。看了很多人的分析说热爱生活的人会觉得无聊，觉得生活无意义会看得大哭特哭，而我，一个觉得生活无意义的人，没有哭；我不热爱生活，但是觉得此片十分无聊！无聊！无聊！看到说安慰、面对失利的人甚至觉得恶心！皮克斯在我心里逐渐失去光环。,1,3/8/2021 0:18,4,0,0,0,0,0,0
15,心灵奇旅,lostmore,好难看的黑人动画片，几乎从上到下全是黑人，为何不拍成真人动画电影不是更好，全是黑人角色也是一种歧视，油腻和丑哭的角色的动画看着想吐，纯属是为了政治正确拍的电影，估计就是为了获奖而特意改编，完全没有头脑特工队那部精彩和感动，几乎是看过最差的一部动画，里面各种没完没了的对话让人抓狂，似乎电影结束有一种就这结束了吗？平淡无奇，各种老套的设定，不用想就知道结局的电影，这种只适合拍成10分钟的短篇而不适合拍这么长浪费时间。,1,2/1/2021 10:59,0,0,0,0,0,0,0
16,心灵奇旅,黄水仙,竟然有人愿意不顾一切重返地球这个疯人院，呵呵,1,28/12/2021 22:43,0,0,0,0,0,0,0
17,心灵奇旅,新七五,2020年的最后一碗鸡汤,1,10/1/2021 17:34,1,0,0,0,0,0,0
18,心灵奇旅,RabbitG,罚我再看一遍coco  @2021-05-01 20:16:37,1,1/5/2021 20:16,0,0,0,0,0,0,0
19,心灵奇旅,未沙丈雅,选择了吃香的灵魂互换作为喜剧设定，将抽象的东西具象尽管是脑洞大开，但无论如何也甩不掉的标签意识真的很讨厌。故事在根本上已然工厂化了人类的诞生，主旨再暖心也掩盖不住这个问题的存在，思来想去心灵学院才是真阴间。,1,26/12/2020 21:39,1,0,0,0,0,0,0
20,心灵奇旅,沙漏之瞳,看来黑人只有在天堂里才能过上体面的生活,1,26/12/2020 16:49,2,0,0,0,0,0,0
21,心灵奇旅,Tia,看完觉得更丧了。,1,21/1/2021 14:42,1,0,0,0,0,0,0
22,心灵奇旅,不知花开否☘️,好难看毫无感触甚至觉得可笑，这是我最近连着看的几部高分动画电影中最难看的一部。而且里面的的设定不管是性格还是外貌都不喜欢。那些灵魂也一点都不觉得有趣或者可爱，这个心灵鸡汤真的是让我很厌烦。,1,25/9/2021 17:27,1,0,0,0,0,0,0
23,心灵奇旅,胖纸要减肥,宣扬人要甘于平凡的洗脑片,1,31/12/2020 11:01,2,0,0,0,0,0,1
24,心灵奇旅,梦游者,不明白为何评分这么高，感觉内容很空泛，情节枯燥艰涩，关于灵魂什么的对于我这种唯物主义者感觉很难以下咽……,1,1/1/2021 22:54,3,0,0,0,0,0,0
25,心灵奇旅,花落花开自有时,皮克斯已经在圣母公知的路上狂奔不止了。想做点寓教于乐的事情本无可厚非，但强行解构三观那就已经快和邪教无异了。与其去歌颂用一个生命来唤醒一个生命，不如去直面客观的自然。呼唤珍惜当下，也不是非得用死而复生这样的老套桥段。在探索动画片上限的努力中，皮克斯已经跑偏了。动画片不应该成为剧情片的拙劣模仿者。,1,5/1/2021 14:58,0,0,0,0,0,0,0
26,心灵奇旅,螺蛳粉兔,前30分钟差点弃剧，太无聊了前面，顶着大家都打了高分一定有它好处的想法硬着头皮看下去的。很一般吧，享受生活，活在当下的主题。跟迪斯尼其它动画片比真的不怎么样啊…连个笑点都没有…,1,1/1/2021 21:38,0,0,0,0,0,0,0
27,心灵奇旅,幽州民,中间睡了一会儿,1,1/1/2021 16:38,2,1,1,1,1,1,1
28,心灵奇旅,🔚,标准的你瓣top250式温情治愈催人泪下肝肠寸断片 看过的人都哭了为什么一定要看到世间美好 我的生活 无论有没有目标都是一坨屎 不可以吗我不想诞生 我也不想感受世界 为什么诞生感受世界本身就成为一种意义 我的平淡生活就是对我最好的折磨你说平平凡凡才是真 我说你在放屁,1,11/1/2021 2:15,0,0,1,0,0,0,0
29,心灵奇旅,给艾德林的诗,我觉得虚无主义神话完全可以去试一试，并且我也尊重你爬上山顶所要进行的斗争本身就足使一个人内心感到充实的西西弗斯式幸福，但也就仅此而已。,1,26/12/2020 19:06,0,0,0,0,0,0,0
30,心灵奇旅,Claude,技术性还可以，只不过鸡汤味太浓，剧情让人一眼识破，都是为了鸡汤而设置的。冲突简单，因果关系幼稚，齁得慌。,1,9/1/2021 3:52,3,0,0,0,0,0,0
31,心灵奇旅,年轻人不要信邪~,欧美软邪教电影，青年人谨慎接受电影表述内容。画面保持了皮克斯水准，但无惊无喜。,1,30/12/2020 17:12,1,0,0,0,0,0,0
32,心灵奇旅,讲故事的男同学,难道只有我一个人听到了？一开始那三个在天桥上的人，其中一个人说我来自tibet，但是翻译的是青藏高原。。。,1,20/1/2021 17:45,0,0,0,0,0,0,0
33,心灵奇旅,cg,这么高分我完全看不下去。肯定是我有问题……,1,13/2/2021 20:13,0,0,0,0,0,0,0
34,心灵奇旅,Kipling,没有头脑特工队剧情好，这片就讲了个知足常乐的故事。,1,9/1/2021 9:00,0,0,0,0,0,0,0
35,心灵奇旅,酒月,老式心灵鸡汤，不是一般的俗套，就强灌。,1,26/11/2021 19:00,0,0,0,1,0,0,0
36,心灵奇旅,予风,无趣，无感，无聊之极。,1,11/4/2021 19:32,0,0,0,0,0,0,0
37,心灵奇旅,公园笨龙,舔黑 黑命贵,1,24/1/2021 16:58,1,0,0,0,0,0,0
38,心灵奇旅,Kidz,对不起真的不喜欢,1,25/4/2021 23:56,0,0,0,0,0,0,0
39,心灵奇旅,珈士,凡是打着某一部好评作品旗号的影视，基本都扑街了，《大秦赋》如此，《Bilibili2020最美的夜》也是如此，《soul》中国宣发开篇提到《寻梦环游记》的金牌团队，留给我一种不好的预感，最后理所当然预感成真。电影如同高中作文小品素材一般，散发着浓浓的说教意味，故事内容太肤浅、情节简单，撑不起对“认真地过每一分钟”的人生意义的探讨。,1,3/1/2021 2:36,0,0,0,0,0,0,0
40,心灵奇旅,Transcend,什么时候帝国主义也搞社会主义那种洗脑电影了,1,24/2/2022 11:40,0,0,0,0,0,0,0
41,心灵奇旅,殿南,还是一般,1,21/10/2022 3:02,0,1,1,1,1,1,1
42,心灵奇旅,HKHK,啥破烂东西，都没影院公映，就在网上点播的，可见电影公司都觉得不行，竟然你们给打9点多，扯淡，故事俗套到不行。,1,2/1/2021 5:46,1,0,0,0,0,0,0
43,心灵奇旅,锥皱,真他妈无聊，为什么这么老套的鸡汤还有人会愿意买账。生活要这么容易重来且解决问题要地狱来干嘛,1,11/1/2021 2:57,1,0,0,0,0,0,0
44,心灵奇旅,掉了一地的命,太套路的一部电影，就是无脑按着套路推剧情，甚至按套路推都没有推好，推的很仓促，人物性格转变靠高人点拨和突然顿悟，全纽约就妈妈一家裁缝店，跟妈妈说了两句真心话妈妈就转变思想了，我就想问这么通情达理的妈妈哪里找and三四十岁的人了从来没跟妈妈吵过架吗？？？这破电影谁给推到9.1分的，谁吹的皮克斯最佳的？？？现在豆瓣也不能信了。,1,30/12/2020 21:16,0,0,0,0,0,0,0
45,心灵奇旅,便利店速食面,"治愈？温暖？希望？
其实生活，不止于此。
生的希望，不是一片好吃的披萨，不是落在手心的树叶，不是地铁站里动听的音乐，更不是任何一种“美好”的经历——指望它们代表生活，就像给自杀的人留言“奶茶很好喝”一样可笑。并非否认这种美好，只是这种美好太易碎。
人们谈论的大多可视的、细微的、看起来易得的美好，都需要背后有某种支撑:一个奔波于生存的、真正意义上的普通人，是没有心力，或者没有机会去感知这些的。
它不是“送给普通人的治愈之作”，它依然是迪士尼以高高在上——至少是中产的视角，去讲述（毋宁说“想象”）的“普通人”的故事。


",2,27/12/2020 11:37,665,0,0,0,0,0,0
46,心灵奇旅,Alain,No! 差《头脑特工队》一大截。,2,27/12/2020 14:38,222,0,0,0,0,0,0
47,心灵奇旅,Virgil,No. ,2,26/12/2020 12:54,164,1,1,1,1,1,1
48,心灵奇旅,苍山古井空对月,对我而言这只是没什么想象力满是说教的心灵鸡汤片。乔伊与22的关系没有形成强烈的互相作用力，更多的只让我感觉到乔伊单向的对22的影响和改变，乔伊与他母亲之间的矛盾属于在外，并且化解的过程也很简单，而他的内在的困境并不明显。整个故事走向很模式化，并且已经没有了皮克斯以往令人称道的想象力，甚至从头到尾满口的“爵士”到头来也没能让人感受到爵士乐的魅力。,2,26/12/2020 12:03,181,0,0,0,0,0,0
49,心灵奇旅,#Pekingcat#,今天太奇怪了，看了期待中毫无新意的《神奇女侠1984》，却发现编剧找到了一个如此符合当今问题的视角。然后看了如此期待的《soul》，完全就是个空洞到令人发指的心灵鸡汤，而且编剧精巧的塑造和迎合了当今虚无主义者的自恋，和他们自己问题的美学化，问题解法的浪漫主义，当然，所有这一切不会对他们有任何的帮助。他们也不会从生活中的一个细节发现spark，这就是个神话。,2,1/1/2021 23:33,198,0,0,0,0,0,0
50,心灵奇旅,冰山李,比较像《It’s a wonderful life》的简化版，设定铺得很满，情感内核一泡污，最后的bonus life毫无意义。当某Jerry说出“火花不等于人生目的”的时候，“soul”的概念就变成灌输性质了，诺兰看了想流泪 with yy,2,27/12/2020 20:31,81,0,0,0,0,0,0
51,心灵奇旅,❄du?,有合理理由怀疑这美国政府和迪士尼联合出品的美国人民洗脑片，就算你的人生很失败，起码你还能活着就已经很好了。（很一般，最后半小时的强行升华也打动不了我,2,2/1/2021 21:08,58,0,0,0,0,0,0
52,心灵奇旅,Marni,先不说把灵魂窄化成“知道自己人生的意义”有多低龄，就说灵魂这种又虚又大的概念，是靠何等的鬼扯才能搭建出一套完整又基本合乎逻辑的小宇宙。。。这和《头脑特工队》不一样，性格形成论这种东西，很容易理解并产生共情，可是说到灵魂，说白了，纯靠编了。,2,27/12/2020 12:33,77,0,0,0,0,0,0
53,心灵奇旅,OreoOlymLee,虚像，非幻象，更非幻觉。,2,25/12/2020 23:48,34,1,1,1,1,1,1
54,心灵奇旅,睡不醒,毫无意义的心灵鸡汤，看完更焦虑了,2,19/1/2021 16:01,28,0,0,0,0,0,0
55,心灵奇旅,Y丶,一般，夸大,2,27/12/2020 22:20,21,1,1,1,1,0,1
56,心灵奇旅,David,剧情拖沓 全场在讲大道理 道理谁都会讲 这里是直接硬塞给你灌输大道理,2,30/1/2021 10:20,20,0,1,0,0,0,0
57,心灵奇旅,金小兔,在西方哲学基础上打转的鸡汤，是解救不了成功学毒害下的美国人的抑郁症的,2,1/2/2021 19:51,11,0,0,0,0,0,0
58,心灵奇旅,Andrew,一碗包装精美，实则说教且何不食肉糜的毒鸡汤。Joe/22之所以可以热爱生活，有一个很重要却被很多人忽略的大前提：他（们）投胎到了纽约，有个在城里开西装店提供追梦经济支持的母亲，还有一间属于自己的studio——结果到真正转世时，22号似乎是被分配到了hard模式的东亚某国……此外，必须找到spark才能降临人世的论点也过于中上层阶级式condescending，君不见世上还有那么多艰难生存、借《醉乡民谣》的话来说，“just exist” 的人。强跨阶层忽略现实讲道理，容易适得其反。,2,1/1/2021 19:32,19,0,1,0,0,0,0
59,心灵奇旅,杨杨杨杨杨舒,略微无聊，感觉很突然，也能够看出点意义，但是也是自己从只字片语中理解出来的，整个剧情就让人感觉有点莫名其妙……,2,26/1/2021 20:17,12,0,0,0,0,0,0
60,心灵奇旅,艾迪儿,睡觉好电影。不过我好像已经过了这种说教的年纪。,2,2/1/2021 18:49,11,0,0,0,0,0,0
61,心灵奇旅,芜城,我的天，这个动画好可怕，这个分数更是离谱。想象力跑偏与扑面而来的保守主义令我窒息。可以理解导演想呈现抽象维度的生死之间，但这空间美术能比天线宝宝更有想象力？当看到有一群人上人在做生前基因编辑，我就几乎翻了从头到尾的白眼。,2,4/1/2021 18:13,14,0,0,0,0,0,0
62,心灵奇旅,请尊敬王道长,非常一般，连形式上的有趣都失去了。。。跟我很多年前的毕业论文一样，单薄的主题先行，努力堆砌仅有的看上去有点意思的细节，其实都很无聊且不一定可以自圆其说,2,1/1/2021 12:53,9,0,0,0,0,0,0
63,心灵奇旅,巴乌,这碗虚无的美式鸡汤真的喝不下去…人生有轻松快乐，但大部分时间确实很难。只倚在门口看风景，不把自己变牛逼的人生没有意义。,2,2/1/2021 3:02,19,0,0,0,0,0,0
64,心灵奇旅,小甜野,浪费我两个小时的时间,2,15/1/2021 21:11,14,1,1,1,1,0,1
65,心灵奇旅,贺婉娟,广东鸡汤不放盐大概就这味儿，难喝也不补,2,3/1/2021 18:33,12,0,0,0,0,0,0
66,心灵奇旅,Lan漫De灼,故事偏硬又索然无味，强行灌鸡汤太无耻,2,17/1/2021 17:14,12,0,0,0,0,0,0
67,心灵奇旅,炒煤能手,工业化的进阶和倒胃口的煽情,2,27/12/2020 19:04,6,0,0,0,0,0,0
68,心灵奇旅,世界的焚像.,即便整部电影有着宇宙、灵魂、生之来处、天堂等诸多宏大华丽奇观的装饰与包裹，但内里却还是最为庸常的好莱坞式情节结构与人物交互。一通弹奏便获得了爵士俱乐部的表演机会，几句真心话就让母亲转变态度义无反顾支持儿子事业，主角最后一句“我为音乐/舞台而生”直接使得领队态度一百八十度大转变，全片都充斥着诸如此类的生硬而尴尬的人物情感转折，只不过这种直接而莽撞的剧情转折被皮克斯所塑造出的宏大奇幻异世界与光彩夺目的视觉设计所掩盖，不至于显得场面完全失控。并且结局设计亦出现了明显的顺拐倾向，既然电影立意在某种程度上是反心灵鸡汤的，那主角如果能在认清生活本质后坦然赴死而不是被这种是个人都能想到的俗套方法所救济来获得重生，那么整部电影的深度无疑会更上一层。如果说商业电影的本质是世俗神话，那迪士尼则将其发挥到了极致。,2,31/12/2020 19:48,14,0,0,0,0,0,0
69,心灵奇旅,大奇特(Grinch),类型是喜剧，但在想要深度的情境下显得不合时宜。如果同样的表达，拍成一部严肃的正剧，我相信我会喜欢。我也不太喜欢这些角色，除了线条人。,2,2/1/2021 23:24,6,0,0,0,0,0,0
70,心灵奇旅,灰狼,不是个好东西 跟大数据自动计算出来的东西一样愚蠢无聊 皮克斯现在就跟鼠来宝差不多,2,2/1/2021 23:20,6,0,0,0,0,0,0
71,心灵奇旅,终结者,音乐6 画面6 导演5 故事5 表演5 印象1 平均4.2/10 皮克斯的动画越来越不适宜小朋友观看了，于他们来讲无异于鸡同鸭讲。没想到想从中寻找童趣与轻松的成年人现如今也扑了个空。片中唯一使我心动的两个地方分别是主角以灵魂的方式掉入黑洞以及他在寻找22号的火花时所悟出的道理。然后就，有点虚无，可能活得岁数越大经历的打破幻想的现实越多就越来越骗不过自己。Coco就挺具有欺骗性，但至少拍得有趣。这一部完全可以说无聊透顶(这辈子可以听到如此平淡无奇的音乐而片中的角色可以惊掉下巴；这辈子还能看到以三维发家的皮克斯会倒退回去做那么无聊的线条2D)。生活对我来说就是与生的欲望一步步道别，因为死亡是必然之道路。,2,28/12/2020 9:31,14,0,0,0,0,0,0
72,心灵奇旅,介意,蛤？,2,4/1/2021 2:53,5,1,1,1,1,0,1
73,心灵奇旅,月寒妮,我大概就是22本2了。但即便我能够看到很多生活的火花，依然觉得活着没什么意思。披萨的香味，落下的种子，我体验过了，又怎样呢？没有要追求的目标和意义，一切最终还是那么乏味。所以，完全无法被打动。,2,1/1/2021 19:23,11,0,0,0,0,0,0
74,心灵奇旅,智术师,平庸之作，无甚可观。,2,4/1/2021 2:46,5,1,1,1,1,1,1
75,心灵奇旅,海贼拉面,看到后来实在是有些不耐烦了。唯一的亮点就是中阴身的世界还算新奇吧，其他的部分也不过就是鸡精汤而已，并没有很打动我。我发现自己越来越厌倦皮克斯的套路了，尤其是皮克斯动画片里面人类的形象和动态。,2,10/1/2021 17:09,1,0,0,0,0,0,0
76,心灵奇旅,刘源,如今的《心灵奇旅》像一副在三岁小孩在美术馆墙上画的涂鸦。几个公众号发现了它，说这是件瑰宝，人们开始对着它端详、揣摩，抒发自己对人生和哲学的见解，再没有人敢提及它的粗糙和幼稚。,2,1/1/2021 0:22,6,0,0,0,0,0,0
77,心灵奇旅,山岚,当我们都在怀念和感动时，习惯性地站在一旁为自己加上暖光、配乐和升格镜头，我们是否还能分清顿悟和自我感动呢？所以生活的发现是，要由另一个更虚无的人来告诉你你现在每一刻都弥足珍贵？这跟叙利亚学有什么分别？,2,6/1/2021 22:07,2,0,0,0,0,0,0
78,心灵奇旅,丸子不去火焰山,天啊！我居然对迪士尼的电影看不下去，我可是迪斯尼的忠实脑残粉！但这部之前我期待很高，看了50多分钟后我居然睡过去！,2,3/1/2021 19:19,3,0,0,0,0,0,0
79,心灵奇旅,Schewimmer,這……相對於這麼宏大的命題，實在太單薄了。翡翠白玉羹去掉那濃稠的味精芡，本來可以是鍋挺好的白菜豆腐湯的。不是本樂盲想把爵士抬得多高，但說起人生看開就上爵士，是不是有點太糊弄。再扣一星。,2,8/3/2021 14:26,1,0,0,0,0,0,0
80,心灵奇旅,游侠,说实话，浓鸡汤喝太多了，就有抗体了。“活在当下”的观点纯粹就是给那些碌碌无为慵懒厌世的人的一剂安慰剂！让他们自己感动自己，相信“生活本就是这样呵”的麻醉感！,2,29/3/2021 7:35,1,0,0,0,0,0,0
81,心灵奇旅,懵懂,分数偏高的平庸之作。剧情生硬，全是套路，陈年的鸡汤拿出来再喝一遍，顺便再加一遍味精，专为味觉不敏感者设计。皮克斯的巅峰在coco，高山仰止，可能还有好几年都要生活在coco的阴影中了。期待下一部佳作。,2,22/2/2021 19:20,2,0,0,0,0,0,0
82,心灵奇旅,黑眉白眼,主题馊鸡汤，无非是“享受平凡人生”什么什么的。故事很梗人：追求梦想的男主莫名其妙就挂了，凭什么？形象不讨喜：非得弄个黑人才显得你们悲悯博爱？逻辑很突兀：从未体验过地球人生的灵魂，怎么可能控制那副身体？无聊。,2,19/5/2021 2:26,1,0,0,0,0,0,0
83,心灵奇旅,riverlink,这个结尾看得人心想：别活了，我也别活了，你也别活了，大家都别活了。,2,11/2/2021 17:27,1,0,0,0,0,0,0
84,心灵奇旅,易邈之,故事不喜欢，也没有受到任何触动。,2,16/1/2021 8:45,5,0,0,0,0,0,0
85,心灵奇旅,###疼,没共鸣呢，怎么会这样,2,11/1/2021 13:09,0,0,0,0,0,0,0
86,心灵奇旅,天亮说晚安,看了以后内心毫无波澜，是我没有soul？but I fucking miss New York,2,31/12/2020 19:33,3,0,0,0,0,0,0
87,心灵奇旅,心如止水,前半段没啥逻辑可言。音乐有恐怖片的感觉。投胎灵魂和身体错置，这个也是老掉牙的设定了。还是不太明白那个1对1的设定是啥意思。至于活着确实就是活着，希望找到激情，找到热爱地活着，即使平淡，也要活好自己的人生。和《寻梦环游记》比，差远了。,2,9/1/2021 15:15,2,0,0,0,0,0,0
88,心灵奇旅,Héloïse,草，2020年的关键词是：“生与死之间、体验生活、穿越灵魂、量子物理、注水鸡汤”吗？？？？？一周内连着被灌了两个浓汤宝我真的受不了了！,2,27/12/2020 10:50,5,0,0,0,0,0,0
89,心灵奇旅,洵,"不行不行不行 这跟jazz有什么关系，no second chance, man    one shot for one night想起科塔萨尔写charlie parker的《追寻者》，那种疲倦——吹出没法被描述，只能被回忆的完美独奏，但是只有、只能以一个泄气了一般的破音结束：不能被录制，不能重来，而且会死亡，从不再来",2,14/1/2021 18:10,2,0,0,0,0,0,0
90,心灵奇旅,DQ,从头到尾“讲好美国故事”，迪士尼改成中宣部得了。所谓意识形态，就是那个“洞”。,2,30/12/2020 19:41,5,0,0,0,0,0,0
91,心灵奇旅,牙齿冒汗,1、美国的地铁完全没法跟国内的比，无论是硬件还是软件、还是人。 连莫斯科地铁都比不上。 2、我有点没get到为什么要多次提到地铁，以及他到底在地铁里完成了什么升华。 3、虽然爵士乐是黑人音乐，但整部片子都没有白人，是不是政治正确的过头了。,2,30/1/2021 12:15,3,0,0,0,0,1,0
92,心灵奇旅,静水流深,很失望。创意没有皮克斯之前几倍的精妙，剧情也是流水账式的大团圆结局，要表达的内涵也很“高度偏低”。,2,24/9/2022 23:29,1,0,0,0,0,0,1
93,心灵奇旅,粪海狂蛆,就…也不是说不好，但是如果抱着很高的期待的话，落差还挺大的。,2,16/2/2021 21:33,0,0,0,0,0,0,0
94,心灵奇旅,Hushnore,充满美国当代基督教文化的混种色彩，挺邪门儿的。,2,12/1/2021 13:41,0,0,0,0,0,0,0
95,心灵奇旅,黄湛夕,Tencent Game：Spark more???可去你的吧我觉得我对于现在的皮克斯没什么好感 因为太套路了 如果电影是一套公式那么再见 我不合适～比一些国产动画差了不止一星半点选黑人是为了政治正确 那这丝毫没有创意只是打空洞情感牌的煽情画面和那些辣鸡国产剧有什么区别 我并没有被真实感动到如果这都能奥斯卡 那我从此不看电影了,2,28/12/2020 2:34,3,0,0,0,0,0,0
96,心灵奇旅,童子,美国动画除了工业流水线没有别的了。情节形象等等都可以看出集体化产品的套路，看过《疯狂约会美丽都》是没法再接纳这种把你当作半个残疾人强行推着你的观影轮椅往前走的故事了。,2,3/1/2021 19:44,1,0,0,0,0,0,0
97,心灵奇旅,花果山望妻石🎩,哪有那么多人born with a purpose(or spark or whatever)，明明很多人拿到了地球通行证，却发现这也不喜欢，那也不喜欢，然后碌碌无为过完了一生,2,17/1/2021 17:27,0,0,0,0,0,0,0
98,心灵奇旅,切,能看到翻白眼的皮克斯也是很难得,2,30/12/2020 17:33,4,0,0,0,0,0,0
99,心灵奇旅,helen,珍惜每一分钟。可是，抱歉，通片浓郁的说教味道,2,10/2/2021 9:28,1,0,0,0,0,0,0
100,心灵奇旅,阿特拉斯抠抠脚,好失望……理念很有趣但是剧情非常一般……好失望,2,4/6/2021 23:10,0,0,0,0,0,0,0
101,心灵奇旅,巾城,可以理解片中想要表达的内容，但过于道德说教，显得脱离实际了。,2,15/1/2021 17:43,1,0,0,0,0,0,0
