movie_name,id,short_comment,score,comment_time,votes
我的姐姐,华盛顿樱桃树,剧本写得太好，细腻生活和戏剧冲突柔和的天衣无缝。情感层面抓住了最脆弱和最愤怒的两级，极具我国特色非常引人思考和争论。编剧层面的难度在于对生活的截取和渲染，导演层面的难度在于在一个合适的区域表达这个不能用道理来表达的人情。,4,2021-04-01 09:57:39,639
我的姐姐,水箱,比想象中充实，关于女性反抗重男文化、追求独立自由的探讨还是很有意义的，可惜结尾似乎是折衷了。张子枫在片中的气质很棒，坚韧、果敢、独立，演技很出彩,4,2021-03-31 23:56:31,611
我的姐姐,牛奶很忙,摄影很好很有设计感哦。女性电影，隐隐担心并非女权电影，我也分不清楚。跟《82年生》相比代入小男孩视角柔化了冲突，弟弟表演过于小大人了，台词写的也有点糟糕，一定程度上分散了女性视角。一二幕搭建的特别好，第三幕有点拉胯了，每一场戏都煽情等于没一场煽情。仔细想想拍的太MV了，咔咔怼特写上音乐，何必呢。结尾很喜欢，好的电影应该带给观众思考而不是瞎给答案。今年是张子枫年。如果迷雾剧场能上就是肖大宝年。,4,2021-03-28 18:08:05,440
我的姐姐,正水三西,电影不是来解决难题的，是来反映现实的,5,2021-04-04 18:52:21,471
我的姐姐,王俊俊,她终于穿起了裙子，享受到了真正的亲情。她没有被父母爱过，但她学会了真正的爱。姑妈舅舅男朋友依然在传统的阴影下，却都以自己的方式给她支持，终于她挣脱了旧思想的束缚，回归人性，找到了真正的家人亲情，自发的爱。这种爱，是只因她没有独自远走高飞就一定要打一星的那些人无法理解的情感，他们把这部电影贬到一星的同时，记录了态度，却失去了理解能力。,5,2021-04-03 11:47:48,402
我的姐姐,U 兔,可能还不够好，但它值得被看到。它所涉及的东西在过去的大部分时间，都探讨得太少，而在这个时代也尤其需要，即使只是被提起。演员们真好，坚强的张子枫格外可爱；朱媛媛的角色让我想到很多身边的人，她像妈妈、像姑姑、像她们那个年代过来的很多女性的集合，你可以轻松地质问很多“你为什么不……”但最后她就是选了最难的一条路，出于本能、规训或者爱，但她本身终归是伟大的，但也不该被伟大绑架；肖央彻底改变我心里的印象，很有戏的人，层次全出来了。影片的节奏有问题，情感有多次的断点，转折强硬，太突出戏剧性了。很多生活化的段落太过“工整”，少了闲笔，流露出太强目的性；尤其是弟弟的台词，句句“一针见血”，没了孩子本性的天真，只有大人“睿智”的设计，就会让看的人识别出来，再难融入，好在小朋友太可爱了，所以依然抓人，哭了好几次,4,2021-03-29 14:57:04,284
我的姐姐,亵渎电影,女导演女编剧拍的女性题材作品，确实拍出了很强的女性特质。它是女性题材，讲女性独立，又没有前卫到女权的程度，塑造了几个性格复杂的女性形象，是男性导演作品很少能见到的女性形象，借此点出了女性群体这些年遭遇的社会问题。编导在批判上已经很收了，那股绵柔的力道反而更劲了，差不多就是中国版“82年的金智英”。编剧延续的还是《相爱相亲》的写法，剧作非常的扎实，导演也很工整，不疾不徐的节奏拍两代姐姐，更大的野心是去给中国女性画一个肖像，身为独立女性，他们在做姐姐这件事上拥有绝对的话语权。作为一部院线电影，只要想拿龙标上映，其实从一开始就不难预料到它的价值导向，难道还能出现一丝不符当下主流价值观的吗？,4,2021-04-02 23:37:54,204
我的姐姐,夏初清和,#0401点映# 题材大胆，视角温柔，电影立场没有任何问题，也没有讨好任何一方，姐姐不是“扶弟魔”，更没有宣扬和鼓励女性的牺牲。电影很真实地刻画了中国式家庭关系中爱与矛盾，以及女性的困境和痛点。而电影最珍贵的一点，就是并没有以亲情为外衣走向煽情的合家欢结局。姐姐的成长和自愈，不因为任何人，只因为她自己。仅是这样勇敢的、充满抗争的女性视角，这部电影就值得被看见。全员贡献了可以拿奖的演技，张子枫小妹妹未来可期，她不是在表演，而是真的成为了那个人物，几次怼脸特写哭戏都十分美丽，真的适合大银幕。朱媛媛肖央等老戏骨自不必多说。感谢他们的精彩演出，让整个故事愈加真实和动人。,5,2021-04-01 21:45:27,253
我的姐姐,张小北,把这种故事拍成电影，其实充满了危险的陷阱，因为编剧和导演都无法在电影逻辑里给出一个让观众喜欢的结局。现在的结局虽然兼顾了情感但不得不忽视了现实逻辑。但它的好不在于讲了一个什么样的故事，而是在于如何去讲述这个故事。女性编剧+女性导演用女性视角处理的这个故事，以女性电影创作者的角度，传递出了细腻而强烈的情感，以及明确的反思。本片所有演员的表现都值得称道。张子枫的表现更是令人惊艳，考虑到她的年龄，未来可期。肖央经过这几年的大银幕打磨，他开始呈现出越来越多的可能性，而且显然是走在一条正确的道路上了。这两年中国电影出现了一个可喜的趋势，电影类型多元化，电影创作者年轻化，而且创作意识主动类型化。只有在一个足够大足够健康的电影市场里，才有机会出现类似《我的姐姐》这样的具备艺术气质同时又兼顾市场的电影。,4,2021-04-04 13:15:48,87
我的姐姐,豆友222046454,给重男轻女的那些人好好看看，最后扶养弟弟是电影的败笔,4,2021-04-02 20:19:10,522
我的姐姐,豆邮(1),跟我妈一起看的，看完出来我俩差点吵起来，她坚持说结尾特别好，姐姐就应该抚养血浓于水的弟弟，我则强烈认为一切没有感情基础的亲情都是道德绑架，最后我妈上纲上线，认为我能有这种想法以后也不会好好给她养老，气得一天没理我。看吧，这电影就是如此具有现实意义。,4,2021-04-08 20:49:35,169
我的姐姐,69D梦梦,整部影片，我看着是有点心痛和压抑的。影片中面对父母的重男轻女，对主人公安然的忽视，对弟弟的百般疼爱。生而不养的父母去世了，没有享受过父母之爱，亲情拥抱，家庭之爱的安然却被要求承担起对没有什么感情而言的弟弟的责任。故事也是围绕着姐姐和周围的人之间，姐姐和弟弟之间的冲突、矛盾展开的。,4,2021-07-05 18:27:32,3
我的姐姐,double t,我是姐姐  我很爱自己的弟弟 但是我讨厌这个结局,4,2021-04-04 16:57:09,159
我的姐姐,呼啦呼啦,网友对结局姐姐决定养弟弟耿耿于怀，认为仍然是对女性的道德压迫，我看来这是姐弟俩在朝夕相处后的自然选择。谁说在没有爱的环境里长大的小孩就不能有爱的表达？非要丢下弟弟才符合当代女性的独立人设吗？导演没有过多着墨于姐姐童年的苦难，而只是通过几个支离破碎的闪回镜头和只言片语的提及来呈现，很明显导演并不想聚焦在重男轻女的社会矛盾中，而是轻轻柔柔地表现两个苦命的孩子慢慢靠近的过程，像成都的天气，没有大热大寒，很宜人。,4,2021-05-28 20:38:05,84
我的姐姐,和寂寞一起悬空,张子枫带着弟弟出去时，桌子上的银行卡没有拿，这让我很是挂心,4,2021-06-12 15:46:05,128
我的姐姐,肚皮三层肉,怎么办，她还是没有走出姐姐的命运,4,2021-04-02 20:24:10,316
我的姐姐,大奇特(Grinch),张子枫好会演，一直被她的情绪牵着走，虽然她是被弟弟牵着走的。姐弟情其实是幌子，更是一组女性社会议题的剖面体。女性视角很明显，长姐如母的两代姐，年轻一代意识到要拥有选择的权利，而不是该如何选，更不是像姑妈那样无从选择。也不要重复“套娃”的命运（只罩住小的），要找到那个属于自己的底座，才是一个完整自我（同理，小的也一样）。剧作上运用了些煽情小算计，弟弟沦为为女性议题服务的工具人，偶尔会说些编剧想说的话，但不可否认准确有效。,4,2021-04-02 23:18:35,70
我的姐姐,Mia,原本个人感觉结局停在安然犹豫签不签字那里就挺好，后来看了导演的一句话“命运这种东西，不是说我拍一个爽剧就完了，生活总会伴随着很复杂的意味在里头。”突然感觉其实结局如何都不那么重要了，因为选择的权利远比选择的结果更重要。         在新一代的“姐姐”呐喊出心声的时候，本片也致敬了老一辈的“姐姐”。个人认为电影最感人的片段就是，姑妈送走安然后，边摆弄套娃边喃喃念出俄语单词的那一段，简直泪崩，或许只有在那一刻，她还能记起她也曾是考上俄语系的高材生，也曾是想去俄罗斯闯荡的女孩。可如今的她是蒙尘的水晶灯，是没有底座的套娃，因为她生下来就是“姐姐”。,4,2021-06-01 15:05:48,68
我的姐姐,椰子,生活不是打怪升级，并不是闯过了亲戚关，闯过了弟弟关，最后去北京考研了，生活就算成功，女主的成功在她对抗所有人并得到了选择的权利的时候，她就成功了，当周围的人都不在逼迫他一定要留下来照顾弟弟的时候，她已经从这段关系中独立了，而这段开放式结局才是升华的部分，这个基于父母死亡，而纠缠于姐姐身上的故事就结束了。 女性导演的特点就在此，她没有迎合当前热烈的女权情绪，做一个完全反抗的结尾，当姐姐对抗完所有传统的观念与束缚的时候，当最小的弟弟都不再颐指气使，利用弟弟的身份去控制她的时候，导演给了本片最无辜的两个人，关于两人之间亲情的肯定。导演否定了传统的，落后的观念，但是没有反对人的感情，就这一点，比豆瓣所谓女权高不知多少。,5,2021-04-04 22:53:52,143
我的姐姐,大聪,《我的姐姐》故事一上来就给我们很强的冲突，所有问题都摆在台面上，但在情绪捕捉上却拍得很细腻。作为子枫“成人礼”的表演，让我们看到她在银幕上的一次次蜕变，这次子枫能完全独当一面撑起一部电影，并展现出更为自然和成熟的演技，影后势必会有她的一席之地。影片释放出了很多中国现实中无法回避的议题，“一胎政策”，“重男轻女”，“原生家庭”，“女性选择”等等。但我认为更深的是探讨责任与自由的选择和纠结，倒不是说最后放弃任何一方，就如影片把最愤怒和最温柔的两端融进爱与善良里，被他人需要着，成为他人不可替代的人，也是一种幸福。影片最后姐姐的选择，有了很多不同的声音，但我认为这部电影不是为了解决社会问题，而是能给我们带来对现实的反思和讨论，就已经值得鼓励了！,4,2021-04-03 15:14:18,52
我的姐姐,巾城,很多白左和女拳对此片不满意，是因为他们做了错误了心理期待。这不是一部宣言式的电影，它只是描述了当前中国的现实。,5,2021-05-09 16:20:07,72
我的姐姐,伊谢尔伦的风,拍得很细腻，姑妈独自说俄语那段是全场哭声最响的时候。以及我觉得结局应该还是送养了……,4,2021-04-02 21:49:01,160
我的姐姐,爱吃榴莲的三三,"完全不觉得热评的那些“女性没有回归自我”说的有道理，从头到尾都是女孩子自己的选择不是吗？？？不是最后毅然决然放弃弟弟才是她做了对的选择。唯一对的事情，是她自己可以做选择，不管是什么样的选择，只要是女孩子自己做的，那才是对的，而不是片子里长辈的道德绑架亦或是热评里的道德绑架好吗。",5,2021-04-06 01:20:37,129
我的姐姐,coconut小姐,你看她们，倔强固执又软弱，自私得不彻底，还是要用爱来治愈伤口。,5,2021-04-03 21:01:54,136
我的姐姐,零浪,女拳:最后还是要养弟弟了，垃圾男权电影。女权:即使自己没有义务和责任，妹妹还是决定不让弟弟孤独，要对他的人生负责，她是个伟大的女性,5,2021-04-04 18:29:24,138
我的姐姐,胡二,三星半，重男轻女，二胎家庭的女性困境，大时代下，个体都是悲剧工具人。肖央的舅舅跟朱媛媛的姑妈太出彩了，两代姐姐的镜像设置很好，姑妈念俄语单词那段，跟着落泪。女性，首先是一个独立的自我，然后才是女儿、姐姐、姑妈等各种身份。“套娃也不是非要装进同一个套子里”，论开放式结尾的话，在这里结束其实就挺好了，后面半小时没必要，为了突出姐弟情深，弟弟突然就懂事早熟到连大人都不如，太出戏了。,4,2021-04-03 13:17:36,85
我的姐姐,废话酷仔,中国女性被羁绊的一生。导演太隐晦了，有的人的子弹却太快，多点耐心吧，如果可以的话，减少一些“政治正确”。,5,2021-04-03 22:51:47,150
我的姐姐,简格,同样是说亲情，比李焕英那种虚构的虚假感人太多,5,2021-04-03 22:51:23,118
我的姐姐,锦帆贼,豆瓣评分比想象中的低，也许是因为安然最终选择弟弟的缘故。我不认为它是在宣扬所谓的“牺牲自我”或“爱与希望”，也不认为这个结尾减轻了影片的压抑。与此相反，这个结局是充满现实感的。生为女性，生而为人，所面对的压抑和苦难，不是简简单单一句追求自我就能够解决的，甚至一些困境是永远没有解决方案的，而本片只是展示了某种困境。人非木石，无论选哪一个都会痛苦。对我而言是一部完成度很高的片子，从剧情到细节都很喜欢。张子枫让人看着她就觉得非常美好。,5,2021-04-07 17:54:56,112
我的姐姐,盛妍,结尾是败笔，用一种温情的调调让姐姐选择了最残酷的人生。,4,2021-04-26 22:13:33,87
我的姐姐,Holly,最大的问题是弟弟这个角色太理想化了,4,2021-04-12 12:47:18,84
我的姐姐,你管我？,喷这个电影的让我感到很迷惑。首先电影的结尾没有说姐姐还是选择负担起抚养弟弟的责任，只是站在旁观者角度拍了安然面对要签字答应永远不再见弟弟时候的犹豫和哭泣。电影方方面面都充满了女性视角的关怀，里面的女性角色都是用心塑造的，都是重男轻女环境下的可怜人。是看多了爽文爽剧看不得记录现实世界的生活类型片了吗？安然为什么是短发，为什么看上去那么倔强？是她自己真的想这样吗？她也只不过是被戏剧化的命运推着走而已，她从小没有得到多少亲情，与陌生的弟弟相处的日子里产生了一些依赖不是很正常吗？难道一定要女主毫不犹豫地签字才是完美结局？电影没有什么爹味，已是这个审核制度下能拍出的上佳答卷。,4,2021-04-04 16:57:44,113
我的姐姐,Ivan,犀利的难得的主题。姐姐的困境拍得很到位。只是我全程尴尬弟弟的台词。个人感觉他的台词是明显的大人写的自以为小孩子会说的话。我感到很尴尬。,4,2021-04-04 23:35:16,75
我的姐姐,光里,1.为什么要感到气愤呢？我觉得电影给我的感觉是：姐姐有选择不带着弟弟的权利，而在她明白这一点的情况下，出于对弟弟的感情，自愿地选择带他，这便值得我们为她鼓掌。宣扬女权并不代表舍弃一切羁绊，而是可以自由地做出选择，那么如果不带弟弟才“正确”的话，难道不是另一种绑架吗？ 2.有人觉得电影太散，但我很喜欢这部电影的节奏，对于人物刻画的用心让我十分感动。,5,2021-04-05 16:23:45,102
我的姐姐,🐘,电影印象最深刻的是关于姑姑和姐姐的那场戏，姑姑一边讲述着小时候父母偏心，晚上会偷偷地叫弟弟（安然爸爸）起来吃西瓜，还告诉他不要让姐姐（安然姑姑）听到，长大后还把读书的机会让给弟弟，后来为了他又放弃去俄罗斯的机会。一边挖西瓜时却把中心最甜的部分特意挖出来给安然吃，自己就啃着西瓜皮那点西瓜肉。安然走后，姑姑一个人摆弄着套娃嘴里念着年轻时学的俄罗斯语，最后在一声老板娘的叫唤中被拉回现实。真实又残忍。,4,2021-04-20 21:44:27,64
我的姐姐,小波爱月亮🌙,懂的人，应该会哭的很惨。,5,2021-04-03 17:50:35,106
我的姐姐,巴伐利亞酒神,姑妈、姐姐和舅舅分别代表了三种不同的中国式人生。姑妈是传统意义上重男轻女的牺牲品，她为照顾一个支离破碎的家庭失去了自我；穿pink floyd的姐姐个性十足，是现代独立女性的杰出代表；吊儿郎当的舅舅则是另一类“失意中年人”的写照，他把生活的不如意全部付诸麻将。然而在这些刻板标签的背后，我们依然看到了他们的有血有肉：姑妈可以一边讲着俄语一边让姐姐勇敢选择自己的人生；舅舅不靠谱的背后依然有一种比父爱更深沉的东西；看似潇洒的姐姐也在最后抉择的时刻步履维艰……戏如人生，亲情和爱也许是这个世间最最不可捉摸的东西，它是一种罪不可赦的pua，更是一种无可奈何的羁绊。,4,2021-04-03 15:26:50,36
我的姐姐,明珠一颗孙小美,如果弟弟没有这么可爱，如果他就是嫌人狗的讨厌，还是不是这个结局？细节很真实，但完全没有解决方案，这才是女性真正的处境。,4,2021-04-05 02:51:11,61
我的姐姐,陈锦庄,《我的姐姐》，太好哭了，哭了半场。强烈推荐，提前预定今年十佳电影。关注中国社会重男轻女造成的各种复杂悲哀家庭问题，拍得很好很触动。,5,2021-04-02 19:53:46,154
我的姐姐,弗洛伊德DE阿基,如果不是电影 那个字就签下了吧,4,2021-04-03 17:27:11,74
我的姐姐,又又,如果去掉最后半小时哭哭哭的场景那就完美了，但是我还是打了五星。我没有弟弟，却从开场就彻底共情进去了，这部片展现了女性在家庭中、职场中、整个社会中是如何被忽略、不被尊重、被“利用”、不被理解，这不是单个人的过错，而是整个父权社会的共谋。开场姑妈在自己家的一场戏就是上一辈女性的一生缩影，为弟弟放弃自己的理想，全心全意照顾家庭，最后还被后代说“我不想变成你这样”。然而女性套娃般循环的命运终将被打破，虽然长路依旧漫漫。日本有《坡道上的家》，韩国有《82年生的金智英》，内地终于有属于自己的女性主题作品了！而且是如此有中国特色！,5,2021-04-02 21:58:39,104
我的姐姐,朝阳区妻夫木聪,大特写镜头怼在安然的面前说出那句“为什么有两个女儿了还要生？男孩就这么好吗！”的时候，感觉像是一把利剑刺进了观众的心里，恍惚间穿越回11年前的小方登，一句“救弟弟”，一句“保男孩”，横亘在社会中无形的封建枷锁和病态症结在张子枫的身上再次汇聚到一起，这么多年过去了没有变过，令人无奈。电影贡献了多个值得讨论的精彩时刻，但是最终多少还是有点耽溺于情节的堆砌，把节奏拖的有点长，但整体不失仍是一部相当可看的作品，它很精准地戳中了很多问题，原生家庭的、职场的、个人选择的，乃至社会的，在日常的采集中完成了对人物的塑造，很多细节值得反思，全员的表现也都十分出色。其实结尾我更倾向于是个开放性的结局，也能想到创作者为这个故事做出了一定的妥协，无论如何，或许能勇敢正面地展现这个题材才算走出了第一步吧。三星半。,4,2021-04-02 23:43:44,43
我的姐姐,害,给朱媛媛和套娃的主体意识,4,2021-04-03 23:14:27,61
我的姐姐,外苏,姑姑楼上楼下忙完，瘫躺在小店门后的椅子上，抬头望见风铃，女性的片刻喘息。,4,2021-04-04 02:13:28,58
我的姐姐,Hana,是我心里的五分，即使是一个和解的结局，为什么要对一部电影要求这么苛刻呢？能把烂在中国姐姐心里头的苦挖出来，不就已经很好了吗？,5,2021-04-12 23:13:06,83
我的姐姐,恶魔的步调,当未来某一天，方言消失的时候，这会是个经典标本。每隔一段时间就会出来这么一部二胎电影——我是相信存在这么一个有意识无意识的命题作文的，这算另辟蹊径的二胎电影了吧哈哈（是不是劝退，会很主观）。虽然故事一点都不杨德昌，但我觉得导演大概也就看了三五十遍《一一》吧，如果彻底一点，最后踢球那段，她蹲下来，球滚过来，整个场景里只有她一个人，一个《恐怖分子》那样的不可靠叙事收尾，那就更彻底了。,5,2021-04-02 23:46:23,53
我的姐姐,邓安庆,片子未必好到五星，但我愿意为这样细致入微地展现女性处境的作品打五星。也希望张子枫凭借此片拿到影后，小朋友演员也真好。,5,2021-04-11 17:17:39,52
我的姐姐,王食欲,这部电影最大的意义在于诞生了一个内地急需的商业电影类型。,5,2021-04-05 22:50:21,29
我的姐姐,内陆飞鱼,春节档之后最扣人心弦的电影，女导演、女编剧、女主演互相成全，心心相印，不是一部催泪片，周围一些观众还是看哭了。这个电影可以算张子枫20岁的礼物，少女的青涩外表渐渐褪去，举手投足有了生活底色，与弟弟的相处，演技自然舒展，从忍受、包容到扶持，体现了一个女性的柔韧，横亘在两人之间的房子这个元素，让人感叹。姐姐这个角色像一面镜子，照出了人情冷暖，柔嫩的肩膀要扛起的东西太多，面对生活的压力、成长的难题、复杂的成人世界，她只有早早成熟，去迎难而上、破土而出，有一种微小执拗但动人的力量。,4,2021-04-02 22:12:38,35
我的姐姐,萌妹儿,"朱媛媛很强，女性班底➕1分，全面触碰""重男轻女""题材➕1分，张子枫还可以再松一点，期待秘密访客盛夏光年!(个人觉得时长可以砍半小时更凝练)",5,2021-04-02 20:30:34,50
我的姐姐,Fly free,因为张子枫私心加1⭐，还是挺好看的，代入感很强，想冲进去打人了。计划生育留下来的结果，在我们这一代问题格外的突出了，电影没有讨好任何一方，什么样的选择都没有错误。这样的题材，很难拍的2021.04.02学校对面的电影院,5,2021-04-02 22:21:44,87
我的姐姐,连城易脆,结尾估计会被疯狂吐槽吧，反正无论是编剧角度还是个人情感而言我都希望姐姐坚决签字！！！否则真的落入窠臼的同时，还会得罪不少女性观众，真的一下子把前面建立的好印象都给毁了，你看鹅组已经开始骂起来了。不过这部电影的社会价值还是很不错的，太多的议题都直接命中时代痛点的靶心，用这样直截了当的方式展现在大银幕上本身就是对很多社会问题的严重控诉！同时张子枫和朱媛媛两代姐姐都相当不错，尤其是朱媛媛简直有口皆碑，或成为最大赢家，就像《信条》中的嫩牛五方那样，哈哈哈，挖西瓜那段，一眼望过去，真的是好多人在抹眼泪，此起彼伏的抽泣声。特别希望未来谁能够围绕她作为大女主拍一部电影！我一定鼎力支持！！另外这部电影的贴片广告好多哇，同时黄金场占比也不错，排映产出比也相当可以，说明市场非常看好，希望能走得远一些吧。,4,2021-04-02 21:47:12,49
我的姐姐,sea虫虫,还可以，结局也可以接受啊！道理都知道，但人毕竟是感情动物，哪里撒子都算得清算得明白呀,4,2021-04-08 10:40:23,36
我的姐姐,予清越,细节处理的不错，西瓜的细节很引发共鸣。自己就是那个没有吃到西瓜心心的人，妈妈叫我把西瓜心留给一个没有血缘关系的弟弟。,5,2021-04-02 20:25:24,123
我的姐姐,后自愈,在克制的表达下是带着血泪的女性倾向主题，涉指了家庭、生育、继承等多个方面的女性困境，仿佛一首不敢哭出声的哀歌。张子枫一角在片中的每次怒吼，都是许多人的“我控诉”。导演和编剧的女性视角才能把许多细节刻画得如此细腻，如果不是感同身受怎会如此懂得。我想本片多少有点诠释了悲剧是社会和个体一起完成的，因为有过类似经历，在数个情节点暴哭。朱媛媛再次贡献了自然动人的演技，挖西瓜的那段实实在在戳痛我。想到了《蜂鸟》。,4,2021-04-02 21:00:50,53
我的姐姐,欧鲁巴,时代意义盖过了所有小瑕疵 但更希望她签字前那一瞬间电影结束 签还是不签的结局留给观众,5,2021-04-10 23:18:27,53
我的姐姐,冰红深蓝,1.诚然，本片有些剧作问题，视听也不算亮眼，但我依然给4星半。看完电影后数小时，我都处于如同隔世的恍惚状态。有太多电影惯于动用一切手段攫取暂时的眼泪与共情，但本片或隐或显映射出的问题以及在家庭中忍辱负重被迫牺牲自我的人（甚至不仅包括女性），值得我们更多泪水，以及（更关键的）自我反思。2.一部好电影，能提出值得重视与讨论的问题，便已足够，至于解决问题，那就完全不是电影剧情本身能左右的了。更何况，结局不仅半开放，而且明显倾向于延续此前决定的未来方向，一个用力、用心的告别式无可厚非（尽管我更偏爱在签字犹豫时戛然而止，完美）。3.有不少点到即止、克制留白之处。4.张子枫演得无可挑剔，立体饱满，坚毅决绝、隐忍脆弱与无奈自责都如此真切，朱媛媛与肖央也太棒。5.那句“人生太短了，大家都很忙”字字千钧。（8.8/10）,5,2021-04-07 00:07:53,29
我的姐姐,鬼腳七,还是很好的，当然所有问题都说得太白（姐姐说，弟弟说，姑姑说，舅舅说），就不是特别好。而且，这个故事非要设置在四川就离谱，四川可能是最不重男轻女的地区之一。,4,2021-04-03 18:16:56,16
我的姐姐,工凡,女性命运的连带，感受被剥夺——那个俄罗斯套娃，少了底座悬着；也感到一种力量，起码从年轻一代开始吧，那个男性的声音唱，“他们说是姐姐就应该付出和忍耐，我不明白”。,5,2021-04-02 20:25:07,61
我的姐姐,咫里,最后结尾的眼泪太难过了，她仿佛看到自己可能永远无法实现自己的梦想，看到自己和弟弟绑定的的人生。但之所以做出不送养的选择，不是因为弟弟懂事、可爱、会说话，而是因为，她自身性格中的善良、责任感以及对父母残存的一点点感情，她无法做出与弟弟再也不见面的选择。女人是感性的，也是坚韧的，但这不代表她们从小受到的那些不公平对待是理所当然的。现实也许更窒息，这只是艺术留存的一点点体面。,4,2021-08-15 23:34:32,41
我的姐姐,弯来弯去的弯,太好哭了。虽然是开放式结局，但是她一定去了北京。,5,2021-04-04 21:42:44,99
我的姐姐,半生瓜,你眼看着她要爬出来了，又看着她掉了下去。出于情感或是出于责任，总之，只觉得无奈。,4,2021-04-05 00:13:33,48
我的姐姐,注销中,探讨了一个好问题，但是却没有探讨解决问题的方法，所以结局是走了前人的老路，无奈又无助。感觉电影应该剪得稍微短点儿，127分钟的节奏有些拖沓，特别是这种缺乏高潮的现实主义题材。子枫妹妹演技不错，单人女主角可以扛得起来。,4,2021-04-02 20:41:21,59
